owner,amount_ui,amount_raw,classification
6ycDUuebKe19HQgfj4ZnDbS6NhiiMbtSY3v2cS3JnQJq,4.53652222,453652222,REAL_HOLDER
8ybt4tAw28i8fwjnQ5hTTcYprDnReqxbitLXvvRkuJFm,4.48389162,448389162,REAL_HOLDER
FQ5VxjTsqLhBaJnyy9fs2KXvRQY5ni38MJWeLPAu7msP,4.42292701,442292701,REAL_HOLDER
7UhjbynicBP8rqcobwsAJDfRMjwgHSgdxcYNJmLwxfms,4.24935093,424935093,REAL_HOLDER
8XBWb9vCVW8nQZXXPNsTuYmuoTdPBPPJ4nwsj2vPwvpo,4.2480809,424808090,REAL_HOLDER
EPk7Qsrv4Sahxs42Hs2Q8xrJjvWuPCwxBVZqdd9QRnNJ,4.23685478,423685478,REAL_HOLDER
7cMjFXkCMzPfkjQ8wUsvwgPHptvnZrVWaRezyEMSyFxL,4.19122836,419122836,REAL_HOLDER
9hB2janvPGu8TxRVgbUwqqVXHZPv1ML4WrMn1n51Bmdu,4.17677126,417677126,REAL_HOLDER
437jCSrxJcUz2p4KfLBMAeDqLpsxRP66uZM7HJ2Ax1hH,4.13508371,413508371,REAL_HOLDER
J5GfdVZsZhH34wWMQVCPEhwY9jaEBV4KaKpNYngj8ofL,4.11489122,411489122,REAL_HOLDER
DXDm5ReXwHHMXbDjMbfgzDa8FpdRZApYMQUynggpEYbr,4.11186851,411186851,REAL_HOLDER
2xqiHKJqThxWDNwfAgVutC8e7eNptiEYFJpBh6qWTwFn,4.11,411000000,REAL_HOLDER
6iDY46bxJ6gLamhfVBQJHNbcyvN73vXBZFZy7pzamCV8,4.10323581,410323581,REAL_HOLDER
BgKTdUxdC3jiTgxHs57ZxkMrTPN8RuoiBBz2zST1LJvp,4.10038965,410038965,REAL_HOLDER
A4MRhE2wWkWDt43inBDLCduBGt5W81Govh1DXvwpqGKy,4.02921382,402921382,REAL_HOLDER
38muWdGNcV9rzGvxQXqsTewPaPhfrTkT5R6N5CijYrtn,4.00715026,400715026,REAL_HOLDER
DkeLprzPidnB2Lzcwzuehcut7SJpeDbu8AYmK1gzWWP2,4.00273482,400273482,REAL_HOLDER
3cYZusC48X3vfJNkurWqxWfDhMtMMGKFuez9L4XJ3M28,4.00034098,400034098,REAL_HOLDER
981g113orp6Vq7nfUk4ax2EK5d8YAWJ584To5Zq84SL1,4.00025779,400025779,REAL_HOLDER
55nTKPsgKdk1zyjntWjxTHfzKxA1VG3z5EqNvXMRJs5j,4,400000000,REAL_HOLDER
E1zrSN8eXjvJJKLvj8vmANuHBEUuGYDQ3AbHV8unnAvP,3.98577809,398577809,REAL_HOLDER
D32haSK2cmDJbR6hLu1a2559ehLQdFsX1KbbRVCZmT2Q,3.97312844,397312844,REAL_HOLDER
EGXgjGX3Hd7eYQs3BsaFeZcLs6La8yZUpcZQZbxWALEf,3.93301869,393301869,REAL_HOLDER
EA6vQn11WGVSvJfz86iCS37fJ9EBj4gTXjgHzfBcJB9W,3.93280305,393280305,REAL_HOLDER
4wt3Fpdzz8M7DE5P52rvce9DEEhMTtuDvhGSUup3SyZF,3.9311137,393111370,REAL_HOLDER
96PxFRk12kLQ6Je2d3hXERLUu4Wf25Stj3MAqsqiERkW,3.8841619,388416190,REAL_HOLDER
FSGa3FNUpTxTjdHC7JXttkV6u8J2gMMYPpXQRQEYCQt4,3.84256689,384256689,REAL_HOLDER
AGfThkMkZnSALDab225hG4mtvLBK313o4GZBcJUxgk3d,3.79735827,379735827,REAL_HOLDER
FmRDc1d71D77EXXajxGD6u9fhPbdgrD9Hs5MWhxSMYcg,3.7308307,373083070,REAL_HOLDER
5oaqYwuNUCTHXn4HhSib3yQ2m89vrSheyv3jP753adkK,3.64382983,364382983,REAL_HOLDER
EfYX4hNyXyZmWAbywWkfPbCpoZFzx9ezCnAru6RohtUL,3.63004185,363004185,REAL_HOLDER
DRsD1nMPvE5GJjmi3emHU3bSVdGCGEN2fBgKvemGBdqr,3.61789999,361789999,REAL_HOLDER
ARRZAwZT3r8pUGepR4pL3vgntAJ9tqz9EyL5VxVJbcS1,3.60257907,360257907,REAL_HOLDER
3ybo4YfQZ4bmW5T6vHGc4E3AJCZf6jNMywet2C1pe88n,3.58749311,358749311,REAL_HOLDER
5UYc6aG6djYpLN4VF3HsTZEoJuQxDLReZywkLvehcv2F,3.57900357,357900357,REAL_HOLDER
HCoZmYfQofr6g9uiz77kevLqCmpzb6G27RpBEmV7JFU9,3.55946196,355946196,REAL_HOLDER
B3WAoohxAmSuXCWQKY83ALDcXZhWib9wqePy2NDS7W9W,3.49310956,349310956,REAL_HOLDER
J8FbcpHpQF91jXAWRLgKvQ5Pkh2UyYSSUX7DtDAfKFTN,3.49065469,349065469,REAL_HOLDER
Fm6iGdYQjvKjfqrcvL6m8sgTKxUqmVRZCPJgJDVbQt3k,3.48777582,348777582,REAL_HOLDER
3EssEJYavuZiZ8afw8i5N7yfaDQwfQKksmpL3Lu7uWHF,3.47944425,347944425,REAL_HOLDER
HXsS8dEXz1AuWqFZvouS7vehksPnsFZYJqXki1R26xE1,3.47793317,347793317,REAL_HOLDER
AnDnb351qAzCJhfqAfzExXA2rvgWdSpxFyLaiwkGBkPD,3.46225129,346225129,REAL_HOLDER
3Stbw3moZsBxjJubsRaDCmZJbG5e9yZ1SZnvruME1FXk,3.44877892,344877892,REAL_HOLDER
9pEq2sZViPvMk3SMzSXUhBHeLSmLUTAguoHVCUESCSBp,3.42521435,342521435,REAL_HOLDER
EHWJH8iQnwEHfoHRp3eXeBuNL3N69iiVYJV8crz8zTiS,3.39792512,339792512,REAL_HOLDER
2bdZJgptkAFgbBgQZ5Uw4Y4odUe3JGFgZzh9fHZwKMqr,3.36736019,336736019,REAL_HOLDER
WXveWWmGoCfKRWkhtQjFSdd5fCohkeDXd7j3Xs9mxeW,3.3672551,336725510,REAL_HOLDER
741pRrbXAE5ofxrdjpLMaJg18AEtVJYpcC1pG77dYY7c,3.36530939,336530939,REAL_HOLDER
DMrjkLmAEupcL2xTAQncA8Va6ctY7N4mqgbo4kky3GNo,3.32144291,332144291,REAL_HOLDER
CbzYG2zp9QPjBf2m3mpXcf3sNvJFiuPWxPZWSKiK8tUk,3.32144257,332144257,REAL_HOLDER
7ecV8Zv8V92KDPkHyd4HZpchUNcMNs6A9cS5iHCa9wui,3.31434717,331434717,REAL_HOLDER
ifrgSsyx4HxvWn2faghdooeAdMsNztjxKEzFeA93e1B,3.29976518,329976518,REAL_HOLDER
3vaZ2iRNd6S9D5eucHGpJxAzQuTRLr1cewNxP6MAfsUi,3.29386233,329386233,REAL_HOLDER
AznrETjkEALzzrmbQrp2wG2fxwjw7cwwc1ffVuyFr961,3.29288569,329288569,REAL_HOLDER
ECUWvsDGwVwgirtbxYaPfKkHXygWxmttW28Kci4GSKUq,3.28376407,328376407,REAL_HOLDER
CRnVFETKz2UuJGokzNXmHCZMCAEaQ3RPbc7NfuiEcoaM,3.26972578,326972578,REAL_HOLDER
9qiKPY5FZFYtTsKzvAwaa55z2tomsvgBTBSYUpmaECjr,3.26204895,326204895,REAL_HOLDER
Dj9iB4vRpU6ZqkvxWdKe5MGtxDjBN72nPUxiRrcLori3,3.25827359,325827359,REAL_HOLDER
sxg3XyiAbqu5wJDmJJQq9aSMjBFgMAHx64iWsrjUXob,3.24441227,324441227,REAL_HOLDER
GS2jJNmfX4mh1m9wmqg1nPmJgZiXJ69GmYTzXdm9Avcd,3.24070305,324070305,REAL_HOLDER
76Z9FxKUxTJvFGnyXbUR5s1jUkHPPQjyT7jEBYjSpFcQ,3.23731168,323731168,REAL_HOLDER
CW6inGBUoy6dHbaFK7RV4n4fTGzeq5aLgyjZwwHvKs5g,3.23177945,323177945,REAL_HOLDER
AnDsVtNhscpr9xkV1XM9jkeyjExSN2xj2JSGaH9vnZAi,3.2251937,322519370,REAL_HOLDER
6NdJCWbkTErSso9pZcJwrvQYbJ9nSGP2SuSVVEBdQyZy,3.21675388,321675388,REAL_HOLDER
AabTB865rzJZvfnMo8gBP3oNLBkS5MLHSXK2L7FmoAzG,3.20888073,320888073,REAL_HOLDER
6euyutYqxE82Tzix8DuooGtNSfCQVYFQjoGnk1EURweu,3.20642856,320642856,REAL_HOLDER
8zohgWsw2fZ7TTuvetD6mkbat6NR8VvwCuygsf5mtTER,3.19880604,319880604,REAL_HOLDER
FrrwV5F3zrXk12E9sTo3KwUVcuWt92Z4Y5VVBPkw62fW,3.18956834,318956834,REAL_HOLDER
FwuJrek1u3Q9fUbLFceQLbDzNEMT3MsjeqqfciLpTprD,3.13450757,313450757,REAL_HOLDER
55RjK7u8WGpeZNCZLNe5ECxViW7LMH3hink1yAzysHR9,3.1256034,312560340,REAL_HOLDER
EoB39WqQaLWJk7rF2jcHhheZCbbxj2Y9gPP4BUZBdeFv,3.11994187,311994187,REAL_HOLDER
A992CTbSFyJ3G7N8diVGXNBbgc2w4xKPhzewCfDWS5QA,3.09033949,309033949,REAL_HOLDER
4hS6bM3BWumV5hX3ppUbV4hMCotF5EGdowE2ot5vwDSM,3.08721557,308721557,REAL_HOLDER
8m95yuGKo3B75BTKetLKhTH6QHMiGedjp3pj9s4tHN78,3.07811031,307811031,REAL_HOLDER
CEEoQVBP7VtBQLKYkr9SyKnJGUSAC9tDQSF7bsocJ7gb,3.07379121,307379121,REAL_HOLDER
8ppJusTGigzspoaD9eJjfsa8m7yERjtb1ZdNkr1QqF78,3.05258794,305258794,REAL_HOLDER
4obD9sFic5EeS1Yuf8XQSAHNWv3hyVQRTafFyVbCjssj,3.04988064,304988064,REAL_HOLDER
7v2RFP5xnS1kUQrTUekucF1SAoDyptscsxdHYCeHXeEf,3.04119203,304119203,REAL_HOLDER
7uRyWQjYr8diTxf4erFNbAZwZKtYrQiCJtzXVVXHmQ5e,3.04103389,304103389,REAL_HOLDER
FmXnbpJAzscjR411SWgvHrVk89unbTUhXheRMawSm4wj,3.0349588,303495880,REAL_HOLDER
26zcche2kbWFNReskTrSXk7FKJHxznyfNbCDo2kDe3cG,3.03114407,303114407,REAL_HOLDER
HAMvXYjpBtDt347CC4ipA3aN8viu4hLJuKDL9yXbz5Xn,3.02670189,302670189,REAL_HOLDER
C33iLr1VKMZKeDvY6dZvSjxNAw48cEyfdngcu2CCqfw8,3.02593864,302593864,REAL_HOLDER
BbV8ridbaiPYinT2cKo2T1mNxAe1xWgk8QynhX2pACAp,3.02026585,302026585,REAL_HOLDER
DBTaBCDjxxiAYySSaFbwU52LtSoS4FK7gH5wtD3oM29T,3.01809381,301809381,REAL_HOLDER
B9d35JaXFoqcivK49JZmcEx3LoKdDDspcQj9i3juyiwG,3.01791413,301791413,REAL_HOLDER
GH2i8hK7ZdntUCsyBzef4V2fNK8wJ84R436hfKfVqSwu,3.01287219,301287219,REAL_HOLDER
2RGAPXivi3k6UP7yAuVCog1bicfgaaA4nAMzupXA5rrv,3.00423036,300423036,REAL_HOLDER
nnGzruoWnhJkJFkFFXSCorCi4QkVdqvnHbhfpdYmdRq,3.00405058,300405058,REAL_HOLDER
7qvzSA17nD43e1CNifVVKq6wZxE4kmLsJ77MoYhBbkMZ,3.00384852,300384852,REAL_HOLDER
6muNCNfKwwWKWbRMceKW6uTFeTgoT8unjdhTX2feAaUJ,3.00250201,300250201,REAL_HOLDER
CHubHt5TXkVfTkEw7itqXgVtCNpTrfxydQYiojbwBsUk,3.002035,300203500,REAL_HOLDER
BRFwrz5DKFXDSnTSwNL5J3rNawxSJfm8iEssujc6dpUC,3.00038405,300038405,REAL_HOLDER
3suxWYc3cJHK7aFTmMKfvEcfLg52zBrdmfFWgrREDSXa,3.00002323,300002323,REAL_HOLDER
G1Pxmm7LkjttkXjxvXbVECfzsabcMcK5CdptqHzZtkQc,2.99974339,299974339,REAL_HOLDER
9fSdqg3F6dGbP9WM8CeX5JPmLyGzbH8ihX46AwDdct5Y,2.99849797,299849797,REAL_HOLDER
2PrcGtUTD6ZMMEAEDB55n7YS66B6qKPZUi3Ny3wcwhgG,2.99693246,299693246,REAL_HOLDER
AjYEq6tviLvJnYB4hwEJ6Sr5MbEpEPMztnEpjtsvF1bW,2.99479139,299479139,REAL_HOLDER
6sX1verZ8ipga9yDWmGPvTKXUJwvuT8ukpCfE9cnRkT1,2.98425079,298425079,REAL_HOLDER
Gnb5bsW3WJRsXYXYLkiAC7Cv4FzZAyPzKjbEJTENBXXL,2.97141446,297141446,REAL_HOLDER
55rsjnYhMhzrc7RpGgK6SzHPq8Hka2eeNvumz9nsTBSU,2.97084887,297084887,REAL_HOLDER
GrfD1F4PRX5qcaSJRFtwAtv8jUT6guAbnm1GsHhvUyXg,2.96535893,296535893,REAL_HOLDER
5B3PwWzMqZjdYK4a4muPL12t8CJHWC68c9jn77i9kqwv,2.94494533,294494533,REAL_HOLDER
h6AqMeVFLhTUKPbJCGS6fnJdx1PHagoc5k9JvHWFmc4,2.94347339,294347339,REAL_HOLDER
C3gtY5usLir39k5keTnDjcRaoaHvygbB1wPB6bmfXbzs,2.93484472,293484472,REAL_HOLDER
7WoSA94ioX6zpRhQwHT7CeeP2tqsG9aV3RxbfsmWuFSd,2.91466977,291466977,REAL_HOLDER
F1D8uWcsV4j2HMDeopzEFLtomUbnWHHX2Bbu8rGfJWmL,2.91394406,291394406,REAL_HOLDER
AeRzmf5RSfeWHAt4JDM3usK22zLS3oADs68EgvWoR5z,2.90786002,290786002,REAL_HOLDER
BHXsPb5DL3LcPUPxQGU4GWYRbtfjU7ofbDM9bjrYfwDt,2.90304637,290304637,REAL_HOLDER
jGibQ25dyNbpKYgzujz3BDYWQ2bikMqRx4qByVbp6gQ,2.88767975,288767975,REAL_HOLDER
6dDRNdgD3KEScgpBAsRuEHVUsXf5HAoMWo3ummBxazxt,2.8770142,287701420,REAL_HOLDER
9b56VAgLnoMdYBbD5Xdt7xWBEtYdmPoSNun2cDimEkDT,2.86817087,286817087,REAL_HOLDER
6KBKFYdPRa2ceFaLXpvi2AtyQjbEdLBUUhHn68G7XUJh,2.86696354,286696354,REAL_HOLDER
BrWJqDAaKGRGtq7R25A1fP39smYR8kNpXc8zU9b6vHZL,2.85256303,285256303,REAL_HOLDER
4EeDwycetzvrjf6b4nAugYy5SSZkScnfDuxaH4WUW8ir,2.84606726,284606726,REAL_HOLDER
5tnb1MuagsPuKGbWBjwmNmowzR2rQVw1yfQK1m5hagUe,2.84076611,284076611,REAL_HOLDER
8j6SPksPbHstMRcvcDp45p99mDCRybWAQhzDesQN7Ph,2.83387779,283387779,REAL_HOLDER
8PCUiCGiWgQDR2UTnguc6GVgML7SP8GpNN8FEpspzTg9,2.83278978,283278978,REAL_HOLDER
3zbYo6W1rFoAhd42D9vRLbPMu3uLHSKKQRkaNj5bZJ4v,2.81175825,281175825,REAL_HOLDER
GoJKvxhx2vRgwRjmWgBPFugiRujsx7defwhYmCvTMSPo,2.80638074,280638074,REAL_HOLDER
FgaKveTwQn76bDLs7F2DkAGXH5wwh4exd6Q9jrkZ3n8i,2.80219642,280219642,REAL_HOLDER
ri293Cn8jdJkQiw4HhhMHEKh7YxNvEndVmwjMFb2uwB,2.79105495,279105495,REAL_HOLDER
DNCn2Z2zHFXPugrvDHdTFnzS6rDcRGekH3BJSUkWpHgp,2.74948578,274948578,REAL_HOLDER
3KPL4fpF8HUNfiM5CbwAoEpVHQeXwEogAKYLQxeHcsma,2.74235389,274235389,REAL_HOLDER
7qjGCgNwbrrTQXuTHbQxbgJ9n1cy77ZgHNBqg484EMvx,2.74159447,274159447,REAL_HOLDER
6BRin8NT5Korc2uhJndUhQFNb384KGodZutTnKkNPhp,2.7390303,273903030,REAL_HOLDER
DdR6hC15XHYE4WDtPDd9DJgSu8kvij68WWfmHpgnwxXs,2.72344982,272344982,REAL_HOLDER
CpYBT1aAnFprR8viRoSNobCtfUSUGc3JoPoeoRPZhfZJ,2.72044683,272044683,REAL_HOLDER
4u2vo7jJUXE4pvwKSYeTne9g5ijfyD5nzVGKScizyrm5,2.71728857,271728857,REAL_HOLDER
B8xpSMjLzZvdTFXhs12EeaUjBZdqDQkLKYBfuy5zwUTv,2.69086834,269086834,REAL_HOLDER
5Ky1X37tx53LULR572kEgqP52oBz991MMs7E2XRzrS8P,2.63943813,263943813,REAL_HOLDER
H1bJ6qdwgXegYD472APFacJ6amcJbDBAFDa2cWKskF64,2.62697924,262697924,REAL_HOLDER
GV5Rv4saC57DCinDU1oAJuqbG6gnDJUE42ppWgHVpmU5,2.59755412,259755412,REAL_HOLDER
2A67f1XmjYfywP4wrAin1yK8ox69Htx8Pe8BfPfBQCes,2.58633056,258633056,REAL_HOLDER
9jv1okhD2TLq8JPffASUYLm6uWXXnnGq8rT1XJ6pz7Xv,2.56767805,256767805,REAL_HOLDER
HrpDdnry2CC3kPuKEojX39B2PWrVtcmeeCHAKm3XvQC2,2.55794316,255794316,REAL_HOLDER
CovAQ1ovN1TnYtjLY4PEunjJsUE8ndfyCJ9frgDXXJBb,2.55015836,255015836,REAL_HOLDER
DNmpwnJpP3PHshQygd7Utm2XNkfPj3Puv8Z4uCeZwBSq,2.53035474,253035474,REAL_HOLDER
HRKYtm9fyLXwjj3jwNoyP117PR7Gddqc7W4aBiQiCW2o,2.52729597,252729597,REAL_HOLDER
BmW5yDr3tCpC3v5gHkCvQLXsTifbcAmxYFDtyGjYTz1z,2.49359188,249359188,REAL_HOLDER
cF6vFtm8FgnvWxsg4Xfdap29symbz9qzoT2W8Dpyrbe,2.48513342,248513342,REAL_HOLDER
CruM6Ar66UGBsRwB8KbRnPodSeE98DvkzKYazURNGhkR,2.4563351,245633510,REAL_HOLDER
45qravikxNwPbMr76bwhaovBLMMVU5m2yXwdkwRxmDxM,2.45314528,245314528,REAL_HOLDER
6iefxMbEMm59MLDyw9UPXuLbqSW217J1iML2ytuCGDbu,2.44687968,244687968,REAL_HOLDER
BMc3BuXE8HSmf6eMg1ukp6mjn2xiqrRkDVDFAcYUkjqS,2.44626885,244626885,REAL_HOLDER
8HVdtVbXjkMGTS6gBMdDorAdPBvRT1b1kZW8PwMLzYuB,2.43655042,243655042,REAL_HOLDER
BSm6aiGPQMErVvPeRRjMYwtNTVKixdB25eEeHwXdd4uJ,2.42405748,242405748,REAL_HOLDER
9myhvmDvwLZ3SW4kzykhVb1r7hJ4mxZWDELjujS6U2FW,2.37300915,237300915,REAL_HOLDER
A1StMYkEJm4HmCqUz3gHd7inmwiynSfPwx4UtR6hKJSX,2.36770581,236770581,REAL_HOLDER
BvYy6utfJShX5RJmHrQBAs6mWyv4YDD5X8tXBVQ9MRhC,2.31556468,231556468,REAL_HOLDER
65y1nwT6fhQ61QND4QjFMUsq4BvkdVuNjMP4deuLTR35,2.30150658,230150658,REAL_HOLDER
HBAFQ3SfztzkcBpsDasXqqTVNBEyTZmJHGwcCLfVeNrF,2.24737623,224737623,REAL_HOLDER
GBv5xC8KLwTP3X5L1rVFmEdSjRRqAqDxcAQM1KNz8uBc,2.23871017,223871017,REAL_HOLDER
J7iddAQRRnJjXepAt4M9aggT2N3KHjScs1mSdek5DQnt,2.23195692,223195692,REAL_HOLDER
CHdcmxZtqqrEeevaC9ezWzAjVCV42VJKdGwjAiPBMRg1,2.21140625,221140625,REAL_HOLDER
GJjvSKy5boDzq7SyYNJYP4Aceb7B8ezqG2pBAcDNJToh,2.20706193,220706193,REAL_HOLDER
7Es389rNeVPgUmVBgyFuQc8ZqYQzdPAqMwuNfqEj8rSp,2.15658104,215658104,REAL_HOLDER
2uighjSZA7tSkAnfiQdNHS3RwHCw2bJpEQ6R6uyqryfq,2.14542707,214542707,REAL_HOLDER
7ma8ToNCJmc2YPr6FSLDiYQC6jmHdDjhzJ61PjBbGGkS,2.13735313,213735313,REAL_HOLDER
ERKQfXQQoUE5ggWvvqeBqewzwij5VJndwrMFfLiYx34G,2.11959674,211959674,REAL_HOLDER
FPhkMQEvikw3dBuxmhhLZwaT1UTFdV75pLpkB5DMLLKK,2.11901826,211901826,REAL_HOLDER
5Bx1p9vSVjfTpeGUj1UAycudRmaiHQt38o3ZNtNrN8md,2.11099986,211099986,REAL_HOLDER
2G1T9pfXhCi5r5nKu7ytuqjgwe5RqewRGDdEDmKDMzaa,2.10998533,210998533,REAL_HOLDER
AAvQbQuNYjCzPUwqkEm3irbAXzehiC6S91hXjui78CCd,2.10998532,210998532,REAL_HOLDER
GYpPXYjT1ooxVsaQ1gsbTdAgfJBhPnewNGoQctqVC5pE,2.09378708,209378708,REAL_HOLDER
9KQp4PqZtXc17FLekN8YaVixPoJF7NULh3vXHj3Lqndc,2.08726122,208726122,REAL_HOLDER
35nyqWXRBpRAuAtoeyGamBJzPvPqQHshpCinfxeRKDSV,2.07779926,207779926,REAL_HOLDER
6zZd4GQYVXcArCf6QRGoTfmm4qwVQZtSZ1QuJHUpp8X4,2.07458248,207458248,REAL_HOLDER
45Kw74e8YsxT3iGwyY5SuiBFZUdkftTR27fjTVHybRse,2.07203723,207203723,REAL_HOLDER
2EKzCsbQmfLN2kfLsdhaiTXD4UiUMB2gy6tbZFir5F14,2.06906412,206906412,REAL_HOLDER
3n3PJMiJsdeecACwf5VoaxvLqxLBQwBaM9eZ18PH59na,2.06469111,206469111,REAL_HOLDER
AyFDAgckG29edHPVeCYSL6xLyp5oWhK7H3k4yu79Xasp,2.06368324,206368324,REAL_HOLDER
4VcFwymyjfWf5aexMfnX2EPDohs5ZMEBpB5KN2MfoAbX,2.06300058,206300058,REAL_HOLDER
2CHLArBPfvF8caNGMw7MvKBCLDPismvt2hvD5Qksmb6c,2.05777015,205777015,REAL_HOLDER
6e6foQ4kPswMjmyQEkekXFdGySX6xgT6GzUuECJp3e9N,2.05000083,205000083,REAL_HOLDER
2NXJV54Dfx6nT792RRpoTqsDPub21YdYNcahayB55DMy,2.04659559,204659559,REAL_HOLDER
4yQgFwSkq4de4e1gijP7evEFUj1jgch8j4ro9WjVTLLc,2.04272195,204272195,REAL_HOLDER
291ifkSah7z587Ch4Z98gFejKasBxbWDzKrT8RSebzZ8,2.04073934,204073934,REAL_HOLDER
JCEnj3fLt2efXxfEDqmf7REHF1gLe8nHLzWQqurdk5Q6,2.03964897,203964897,REAL_HOLDER
3Pien1piDbnnepqKBjZDGBZaR9aUnNtxHPw3HEnSc7cQ,2.02788729,202788729,REAL_HOLDER
5stkwZQV1uiTTwgFt5R6pYRSmJraGfXojs9HKgm2NUs9,2.02539168,202539168,REAL_HOLDER
GRjDF6AJMqxbGbUMFsMmKwfHiBGLSs2SQyA8HW9A3WoF,2.02266061,202266061,REAL_HOLDER
DiPvDQ5WYxNAMZvejeQh7YxvP28eKRHfTKboycHLQUDW,2.02119001,202119001,REAL_HOLDER
BNNkqvAPwcsnXzVmYr1qLpWV8gHop5uGbojn8gnsfWum,2.01737833,201737833,REAL_HOLDER
92REFeQF1cYWUSGRagnPgaTHmmQkJ4Y45KBs5P8hLok2,2.01272247,201272247,REAL_HOLDER
FZQfx9qYhLqpTkfisQtsendgV9jqEahXe1njMUnYKy9C,2.01160477,201160477,REAL_HOLDER
1264ooN4HFB6bx45UguzLoVRCoeaDwjkbRgqjV6XNyue,2.00745995,200745995,REAL_HOLDER
F4pJFbtzANhh2VahMfRUzGxvoY9AYqUKjFTExcpnovXA,2.00706095,200706095,REAL_HOLDER
BfmHKhMGpmvd68KCobBbKMTpRz6a5HuVRmBH9XY2jEFA,2.00700111,200700111,REAL_HOLDER
DVbfmxSf3bAvNrCUK9DcAfih8yJHKWk64qPcp7StSKdL,2.0055055,200550550,REAL_HOLDER
6x7tcHfrr8A1L4sKkRDMxfjAyHigoc4CbZ47oWVyLfoe,2.00538691,200538691,REAL_HOLDER
69fowjfAMcfUtQZejxfuHqBATaxRTSC5EZUqvRJrsLnC,2.00442538,200442538,REAL_HOLDER
Gd9W8eMEB6k1RFsfJmQapeTcgvQmFP7YJoREvHpXhtnh,2.00437831,200437831,REAL_HOLDER
DRZ9Lf2Nj1aJjd3bvxusBV8ecr2vEgbab6Z1Srrhxkkh,2.00349087,200349087,REAL_HOLDER
Bid2yoWwkxkZDt5hyvNPWPDsSHvEC5ryCQvgZ2bdcCYT,2.00345668,200345668,REAL_HOLDER
14QYBw275FKNFtRj8v2uJQCxfViJXDs2z78sL36wCS65,2.00321671,200321671,REAL_HOLDER
GUTxe7ZtX1xQggTEs7pAAX2FxiDnYJrNM48Jdnnciwow,2.00271505,200271505,REAL_HOLDER
7i9X9fVV4D3cTTxv6uXuhy9Z9YivAXXHJ57BJ2wMd25b,2.00207968,200207968,REAL_HOLDER
ybZ2ehUQRrfdNMbeJhTnwS2iXnK2XugDU8uBsw5bndK,2.0013247,200132470,REAL_HOLDER
Az8UFjMPjdgGKaB8Pjo9yg6YSFDNiurHhBpF7Wq76cyF,2.00071466,200071466,REAL_HOLDER
CEKrLswu7V6o2fokz6FSyuwJZsY6n3BbKDLa6664zwLK,2.00061251,200061251,REAL_HOLDER
4ev9BvN4QZQVpGpXqasbWV3zWnLfZ8p8uzeZvcgDGuug,2,200000000,REAL_HOLDER
HB2jNfLSKXDPvwuESUgmwo81uQ766qjUKXwA4qDJGhV7,2,200000000,REAL_HOLDER
DpVAiJ5SLs8mQHymULEEDkMMnHhSvsJvgvYnBSpSzeJi,2,200000000,REAL_HOLDER
A1uCXsbiCpfZHNiP5KvXnWcnVra6krsQCyWSePqHmboT,2,200000000,REAL_HOLDER
FhXhrAi2c5o4e5tQE8kX5CpjUAqDazLhGUTmtj5Crraa,1.99434957,199434957,REAL_HOLDER
AeFcEuMMN25vrcSFezwXuNorX7uNjigqyDQn5Tw1CGTY,1.99197079,199197079,REAL_HOLDER
8VPSEg2zEBq7REy27HGapRiMfXNZP1CmUjMkUQuXecsq,1.99157836,199157836,REAL_HOLDER
9DVRRV7AdCVVkDVfXWf8MvpAkqpjJMqVnGaTpXWgTQTx,1.98896244,198896244,REAL_HOLDER
FjpigeMn4ePjRb75dvpXD2nJxugDmGSCDpFdd2caqWBn,1.97730315,197730315,REAL_HOLDER
BLbF4bZ3duwU19DRWqns1RRD3yMZ8MSTPYHEF67PrP4D,1.97646589,197646589,REAL_HOLDER
b21cVLroMdxhhzJeuhaw5hnNCdstyZxURW8t4h15BXA,1.97597652,197597652,REAL_HOLDER
7q5A8Tx4zPVp19cWJ2UcMVHpLDfizkv2b7sNsACKydJ6,1.96532291,196532291,REAL_HOLDER
2UBeJKzRavWjSoBxNddc7GJbqhiqjv2dbh5ebyeX4ddT,1.95625905,195625905,REAL_HOLDER
BDZYrmwMFubXa6mrVoHJDEQS6dWASTEkjWJeCYT5CiBH,1.95542899,195542899,REAL_HOLDER
EK74wRQ7Afv6Lpu9SpuYpy75sszfcJL8cSDJAQmiBEJ5,1.95001449,195001449,REAL_HOLDER
Dn4wP9X3ZvEBQvjL7h9xSnWcwXCuJvFEThS94N5i1Cma,1.94815784,194815784,REAL_HOLDER
6gvCrhhd8s8hjLuLk9wrUfJrCAinbw5v6RKGwmChaxYj,1.92934125,192934125,REAL_HOLDER
F1yWcMMmYnMee2Zz39mtmxw9Et1SzpYZQJ6gp3ydiDGs,1.92782425,192782425,REAL_HOLDER
26dKF1vqR6NvdShmBwteLPSKgHQcV4HEh8xDbAwvRD8j,1.91988812,191988812,REAL_HOLDER
D6aNG8mPyaQXuuio9nFedsZpJGe4gejWLCVaogD417cv,1.85474176,185474176,REAL_HOLDER
FDrKKxmPvha1YFEZnjMrWJEN25b8onQrrCRXVnNFJsqm,1.85399953,185399953,REAL_HOLDER
CFvyhXiYac1Z5AmCyD9MYRVvrNZKwZwXZTodZmexu7is,1.8310889,183108890,REAL_HOLDER
3pZmczXUcm2pEBY3aJxsdbdS72w17TYYzKmUfiqPzf43,1.82206079,182206079,REAL_HOLDER
