owner,amount_ui,amount_raw
J2fjTAtriDZwnZJ1mft888wE6Lg2FXixoE8PZyHhwBfg,0.00328722,328722
2TvEQgYinPBbDhdLNCisKX1eN1CmDYbPHPPqvhBXePUX,0.0032828,328280
4625mSP8YbUtKuhs6hp3v1fy78MEffSezfsBaa4i6gmw,0.00328269,328269
7v7afYtjU6xP49Yafs9cM3raGnYusRsdyc835SDM8bQK,0.00328086,328086
E3BhKRXJWJbV4pAw49AedPirUFzvg1WX22A412QFFadj,0.00327544,327544
485pP9Ku3HPds9JoT8ZURSocv1KqK6v4SAzn9pnHuAEj,0.00327444,327444
CDpP9hBw43RVVDhS4VAARJH6LzJFrTtPgordFQXh2bfT,0.00326668,326668
4kKnMEcRe5GGXKMzpgRw5TznqzPz91j8tWBSjW2YjHYP,0.00326477,326477
CFw9NYbejMnjSEVoVM2ig3cGfZ9v7sLmEL83kXoisFix,0.00326059,326059
7EtUkhHkXK7Pa8EKpRunY1HZEvRoPTRQhwizJcTFgj4y,0.00325967,325967
6dk37aTAAZf2VRsA3SWr1WbBbEBn3yYRwoABpLtJQehk,0.0032559,325590
AKDs8CuibQAEneCERU8hkG8s8XWTnPP2wxWh7JXQw2wR,0.00325341,325341
Bt2N6icQSopJJQFX4Ns7QrELe1KKLVMnPZcQsXRcJuk3,0.00325105,325105
6KWh23cmB34kG8py9vQa9ipAds6wZAMn3VE3Aktm3MCW,0.0032485,324850
9CBUAp9dnX2VYi3zesNuuuyuyoQP4cnYYfzpCkNqzPfX,0.00324625,324625
FZWDRByNBQsizeBsnXfHPERrfFgVmXsuw4wrUHPUnAR6,0.00324331,324331
5MApngvd5TkmLXbhCzpyi5jBASE3GgDMeqxosMdPbPZs,0.00324275,324275
6Tmqxthj5yuFQhvs6FSj6D8gK2CheudECYMinipfYKSj,0.00324274,324274
DSrerQYEmgrzqQUqDsnPeTuZVBuBpuhkAidbvvqbyFE8,0.00324034,324034
9pedADAnZbwzktoKPRujKYQ7Rgha5XQ4ZpnuzamcxNm,0.00323925,323925
5o6uJD8ZCsNfc3Gcw66BV5neTWinjE8u8j3aHyoBfZDN,0.00323787,323787
6UDVzfLHghZhceKsHN7TAJGpnKFyCTWeb4DpABVzPAMc,0.00323281,323281
H9f3CPu8RUKSqXyYHPwMZYpJ1yZYbHzNNXexj8N19dmJ,0.00323237,323237
5RBKhe5ScMiaDDfQp5iei845ouZpCJJCCP2amL7WB7oP,0.0032294,322940
EWwWVLDPN4G81i83x5KB2MgFs1UE8cxrzHn7tHQYuAFH,0.0032292,322920
BMZGFLSXzScJe9tkCy6tPnpVRZxNSB5qbHSD1unyM3R3,0.00322876,322876
A2yhQSoTrwtdpw8j6kjoARZU4y2EdYpanipquKtcvvKZ,0.00322686,322686
72EQ7KLyLGxubJCcBrqjjRzqVuv69WgT7Riy9E9cvfhX,0.00322506,322506
3U8GhYQecCSMnAipuCpZkK7Fo2QV9T5tGKJktckCCP3s,0.00322365,322365
A3RGDVzSgpeRmM3YDbqqZYvBLzweqbCgXo11GQKd9x7w,0.0032236,322360
83uNFHSp4QjKohvSW1GWVd1e6UgqXG18K4HmHr7kBUe7,0.00322064,322064
3dmTWhXB55nJpwfmCn4uSL1uWuwaR8EfvtruKXdKaypj,0.00321768,321768
DshKEjpHdYEu3iYzj1DpozqED1guEasSicBpdf23gGJk,0.00321544,321544
3yjY38U4LfwP3k5U8fd62Vnp7aKXSHNQydWXaBz6oSjo,0.00321338,321338
5VDkRaXjNwAY3Fuuf5fxwoqfGhvCRQUvZi7Z6Xv8FzsV,0.00321027,321027
67TMjeUod8XcGhgvxTSsPytDcR3QkQqG3tqNnJbgW8hh,0.00321027,321027
DY7uVnWyyjCqGjjZfn7CcW3QLJzb7TjncKSTzmZf52wp,0.0032082,320820
2JwPZ17ASqSn6B8T8KCBJvVbnCnwb2GsobnB5KW7tmbJ,0.00320724,320724
FKu7rguyEFZXkjw1jwjCSNAu2cFFUMAqzRFFNYzMC1ga,0.00320684,320684
TSqXoEsj3K5XSyoCqfhiWKsgZgiPLwam8YgUL5Uo76T,0.00320567,320567
9hRE7CjSRKwrnZGqYEv4wMHLuRxzuUQrEiKwmjRXe1N2,0.00320501,320501
BZZU98dtTNj59SLZs2oW2mw2rwLtPkPWeziZSP6jaA29,0.00320426,320426
4UQVNJPrentEgqhe5YxGrY9ashCCoKwTiRPcktY7dJey,0.00320426,320426
CXTMUHf7v24WBc3aJo7qFgqdJDG1avCEHnk7wECz6AbQ,0.00320319,320319
579sZdbwJPHGpobx3E6U9xvsqFGn5JvdAdAvEUDwXfbC,0.0032,320000
DKsLwArvhuuRjYZQGboPepK4D4GZ4Cvhd9EqdNYt3z71,0.00319895,319895
CXvMsL1f42Xmm3zxS5ABLFkDooABFFbaDJhhHCbe6aRQ,0.00319714,319714
2dEpwaujMteZsFYCX3hwaavYKkU7kRwAwJe9XGuWNRGA,0.00319699,319699
AzhbdqxH8qY9ymtao5EXc7ZDC37214kSzYxfSxySoM43,0.00319552,319552
9YER5jD7WP1zafy3PsysPpwnEVW5mMp9uPvqpJ3evNFu,0.00319506,319506
FjEN1brSQ53ub6iWtCsPXRwbjcSampfJ6khiJxEzNDji,0.0031949,319490
5RwzxohQnRmhofYiyWWdDdWCxQ9YXwDSXTjYaR7VogH2,0.0031918,319180
9AecP7QBje2r5ytRseBBvf8RwidKfm34jXGYyRa4iBB6,0.00319172,319172
HaTkFY4xzAEgXveHpELLVjJAF6PJ2vToB8TGi3Kn4LwA,0.00319099,319099
GhaLdwjxshrrJC97dwZpdyTYirZaGtReJ7orrADGoRcP,0.00318997,318997
FvVQ1EaZfSHdSPCjbKTetg7GPBUBB6ScVEfHfyq5pQBK,0.00318391,318391
A7rh8rKCeBsXvYL7ApmQvKwCQmaVtVhi1jvUcsvpuEzp,0.00318384,318384
ARQXGVdRBiqdSnfvesEjGpuUFEygLBvYoJ29cXdiXzcQ,0.00318382,318382
wKLVazgzQ1xLBANAUjLUjY62ewdSHKT8Af1a9vPuqie,0.003183,318300
9n3oVRTboEdYtECk7JDSBKQW2pFXsnwQiGGBZ2EK2aRz,0.00318154,318154
7LWqBYDbSbP1d3k9dy82VTsjPsxqAJKX7uugo2NiJUTD,0.0031768,317680
GAWQfRpY7JTk2CsGGL7kEyoJ5VqFHTaudgoRp7zVPXpK,0.00317619,317619
FcydBibD9Be8wAQLpQTwcNP5pCmh4K7NjbTbbgqb4pCZ,0.00317587,317587
44j4p1ZfVmeZ52Dxw6XMdrEHHXqzLHamp9qpAfr77NQx,0.0031745,317450
4jvc3bzL9y8z7TV7db1KCEJ6GsnK2ujPzjBmbDrBViWF,0.00317408,317408
AwvhbX8zCEyevLN4HczhERrToFL6meNCMtzhQNY85T2g,0.00317315,317315
DZqmwfqo655Ud6brzFFSvG1mTv7NaXRCZerAVdYUth2x,0.00317129,317129
FjHbXWKzNArCTD5FJDsdFL6j1PUDeR4mPak1vogrfrTd,0.00316883,316883
6GYC5BkgshJ6D8GEq7xN8mNpEnzZbApQqSHceJTjvKDr,0.00316865,316865
GqfUvb4mP3aivnAvcK6B79aqYQY46N47VFYUVPGurJ6t,0.00316804,316804
4wuFNqY21up3LfcXLjkyumnAvkqXgj7o6AuxbqNUFA1o,0.00316694,316694
2o6nz1cCNPM3axZZPHcHSQ54y7jgrU93bvkHwFMVFKWR,0.00316082,316082
3PNGhASSYBEWzHsRKwZcJHSgPELe7gv97fWtk3pd9Fzv,0.00315881,315881
EGgtFoLD1P7ajQoofKravo67mF9mLynMaRRKCyo45KgE,0.00315584,315584
Ghp8hgUBYbix3ZYouZzKoFrz672Lx9Nzez5VGbbnyLfb,0.00315502,315502
8npXgm2EjsdVN6H5SfNGneef4Ji6bhmQHTgFy12dtavH,0.0031527,315270
H9J4s3S6AP97MsyfAF6cQt1FxzV7BTpryGTqxbXQyic,0.00315027,315027
6yP9RmHCeaPzCk5skPbfc9964VWHcddbQEYPBNMdBxd9,0.00314643,314643
8FVcoD3LoAbCat2ccvkdVz9BYKQTzEzuAaRYMU4v6WGL,0.00314517,314517
4YYuUJ2zZJWArTwwqh621XPeFLFVgJWQUbDoTZNQf2sk,0.00314487,314487
2p8bo4x2qwerh8vttLn9Tr1rqkSFp6yZkzEoGAWBHnJS,0.00314389,314389
Ed8RRMw692YWwy8MRZx6KdYDRN5Thyv8eEieSqXVivME,0.00314251,314251
46jwXezrAMQxB63Epa56kFTCr6PLPjPmi3euijfxp1W9,0.00314142,314142
4EJ7gK7Jats2BBwJWPcmfPdShg7w5qA5xmJnGKXuB1it,0.00313762,313762
EkwiCQkdkmEqKDNP9gxUFcKCMyMDQ9bHiPXmGc6kjmNH,0.00313618,313618
3kqq22io6gMmWUinMjb3fXvm21Si9oaMm5xQ19fb71J5,0.00313582,313582
6wCxVGEyrhRZQz2a9QMohfMNnwsUvrgZ81bzWV2CLYU8,0.00313524,313524
9j71jVPdDSbYSGwfDbzeA4DoXFJGUwhTbmtq2qoNQUui,0.00313462,313462
EW8YUhDrduEWQ2daaAa6hFDLtDpBbb4aDdzpKxYZBPzY,0.00313409,313409
2FyVHkpYvF7FnidhF7KLW19GD52rQ867ywh1rKsufFg3,0.00313394,313394
G1GUSDG6T4XfhytnSPHKRdoZeX6UdezrH5g7tnyjFumx,0.00313312,313312
7hqNgwRze4vcSQRgKC4emYFaNM43V4tW7N2tyVP4oeiY,0.00313182,313182
DqpBFwXmMwWg2rdcw1wxNTQdR4NWfL8dVdFq4BLxhYM6,0.00313162,313162
5G6HNnTmGpLmhRiLfzNjhmJBh88gEjTnnijQNez3ZRBy,0.00312797,312797
9iHW5sVy1n7pWMZGS6nDGPGKXtefUPN5gi8zEcxSXvHH,0.00312788,312788
9cvjC6UwvpFvG7Mf6XdGVDw95ejFWDwDL3pUZLfCzQYr,0.00312633,312633
H67PAr4E5yhtSBNcs4RW1t87KYBWnaiPgKhFLcnNf8SE,0.00312574,312574
EkHgu7Eqs6Nc5YL1zhyWBiJiSD2KL7tgjqA1sbvxGyHg,0.00312435,312435
6dxT92zDkwRrbArSaQ6q6dx7v6eAzgy3YQn8vakLdti5,0.00312325,312325
CkWtVMmQYU2J6AWVhtwXnN9FbyUWta2fPfc8xfMWUtJR,0.00312052,312052
GCY9xZKtBe5J5onbfeRNSUWt7XbGKBYCSucYYBnNB1Gf,0.00311855,311855
Am6REx5UwvQ7hCG1bVbSDxP1Prs6qhEbcTFcqYoNdjSm,0.00311814,311814
AgPab73LLrggqcX8LYW9nZWFjxLT2QF46AY1puSSAYVB,0.00311754,311754
CbNeUaX64CFbxfRCArLBJrAAiv5iMUvBYaGpHhTQbC6e,0.00311589,311589
3v6DVU2NfBeMkE7CV1fKyzzp3PRgvjH2w7m5hgqHDZuV,0.00311535,311535
F6ffxaU84gSDKop3XjsHKis62Rscwggza7M9WUEjeBCB,0.00311138,311138
FrfEe5r9ZHbANv3B27twxGyXhrTQeGdTY22gMRPLpEqB,0.00311027,311027
9akwQAczD9imiFusrRMB3sdhLTFmWmryazZXiCbLpcW8,0.00310965,310965
DK4SJd8ZsWZKc98A1611jycs5CdKKTMnQFog47hGKwBB,0.00310964,310964
HFqzEsrZkcoU9kXQq7ZPpp3u5tohMAq7qCrU88Cz5gmN,0.00310916,310916
GpjEt5UFujJsRcgrQWU6RVgUAzbTun59zApUFNSbDY2T,0.00310601,310601
7ah3abEq5MiwtjqqEoEUwNJuHdveYqGmqFWMWVaMx2RP,0.00310311,310311
NK16NtHxBJdiGTf99VqPvJ6Y7hsXLnFz7UqZHk5qnNu,0.00310287,310287
R9ZLNN1nEXXLUefSJ12bZzSC9qXXsGHL2p75HfkvTLS,0.00310074,310074
6JVEf2WWaADPpuVuXCscFfwYmcTiJ1MWNoueoNTQrtBc,0.0031,310000
9ftKNFNC4ufQyq6dYzEssBD5MtZmDjrjpwZAjFsPTTxT,0.00309967,309967
2q8uA45p1v5V4vbEkYqtDaKLwzfJjK7ePGBoar4eNzjJ,0.00309591,309591
23wMoCkFu5tuMPUmFLKKMwFFRAmAjonsCGrVUhasxHo6,0.00309556,309556
6JuLjjsLDezy7ZXEoSibvpBJuafo7J5pJHQoHFwjLbXe,0.00309481,309481
746Y8a1Q8aGx27gXtqNPRp4W7RtWxjfZUNrXxyrxWyM7,0.00309296,309296
BzzNsTq5o4Tr49dZSHSNp5EoUE7oVwmGVzh4C3jTSxyz,0.00308745,308745
6GfZdVhEPjXPaGrEHeFr9Lk6GoLdjZcFTtXpSBx9u9re,0.00308668,308668
3TofRdzMWUKnB1R7AXAvEvfqw6gdoEzXVqKBCtMGKHVp,0.00308571,308571
5VdrKQL2QGUtBcJtvM7wiUEj2iHqdoffYUSiYnQuJxKP,0.00308292,308292
DjQENZ3tmMspbPF32SPc35WgT51Evb8VV2kbknVf1NW1,0.0030808,308080
3H5NfvKivS8zaDzPk8VYC8G5AoqwhnTvMazBkgksm5A6,0.00307944,307944
6voPg9SSoV6khLQoZ5zawKxQbNJvADom7VcKGUgvXJHT,0.00307894,307894
3E1snK2HuGeYusCxGv4JCVrswir2Yde2qBMe8Sceec9E,0.00307824,307824
5bH5rDoKTREaVjnbofkDF3wa3VDLjiofkPcwkDEZqoWi,0.00307817,307817
8bXkAveTCx9Dreis8gQZP6J8qpxuTHSR2qFBRv4TCeJR,0.00307624,307624
BDeSbF97M8cZghQKNkXcz7tMWcc7hZhLFhfh1Rvk99dx,0.00307407,307407
9QWZNf2yf6rkzVZaj79zvx6XXXPGBhY2ypE4jJRrNcUC,0.00307355,307355
maZtDu8SuU5EoMVuaXPByCBFkojn5XofE9sCCPCnFSM,0.00307245,307245
9R1UacHCJ1Wffqar4LxbyFo1uHwCYNXoty3vQ5kaMQYA,0.00307143,307143
6djWHUrtVr2XoRJeGo13FYbDgSFPRtPSmTTrNe4pVYfi,0.00306734,306734
4xMucQ4YA9HFRcJo2rZ2j6CgzCNRfXWJ1uDM3rjVWCT9,0.00306654,306654
V1JRm7hSXtpSqDNtV68BZH8uBcY6ogZWW7Lo3TF5UcP,0.00306391,306391
CSM835Nq9vWQnTiE7P4GuAYb12CVQjgEJWdCjkzqSNfR,0.00306324,306324
8X8a2pmhkunJd12SJFVGAr9nUkpeKuW9Y5Si2Hqb6XNH,0.00306243,306243
DbKT3Y1LJqizYj44zo7Gowe3ziTKLY9Tk2Sf2CCuFRgK,0.00305887,305887
7MQcfbRzp3JXC7TpkDoNQ78sjnmdbWgfLGVmYb7Lpba7,0.00305664,305664
HwFPabk1gmjWCsF25Lrt1v31XF29aY8cFN4KJ6BYYPAr,0.00305624,305624
F5jWYuiDLTiaLYa54D88YbpXgEsA6NKHzWy4SN4bMYjt,0.00305624,305624
3kebnKw7cPdSkLRfiMEALyZJGZ4wdiSRvmoN4rD1yPzV,0.00305624,305624
BtMBMPkoNbnLF9Xn552guQq528KKXcsNBNNBre3oaQtr,0.00305624,305624
3BzJn42eunaQiT1aMok1azP8JHt5wxu7gZbDnmrrra6m,0.00305593,305593
CS5am5M7i6wThdiRVWKUuLSzsNKJeMwvuxMGy7DQ1vVm,0.00305557,305557
FdzjXMpgm1SnrDs7ka1Vksq3AjLGSRj6Dn4fZRxvPfvc,0.00305456,305456
BWM5ioJgw7DgqhimAaMUTzEKFSXsXcRRQGqWdJsjooP2,0.00305337,305337
27ZaLnngAGrB6uRrPbxLPS7cHwer9NDn8MHH2rRc32HF,0.00305218,305218
2itf6FWdZUqUb3fKUFPGnaTgqjjvWZwzrz129LCaqFa2,0.00305208,305208
FXJZ99DTtUUu9NV3MF1LVFjuUZz7cPAXMgXNH9QUxe3Y,0.00305,305000
8TuGTxS3AhbFq3dEKEjv3Tb3LYAQUGL3nBWM4oS2AaQx,0.00304778,304778
5aJV5ViWkNXyyFE1uiDUgWKFsD1bpjjQPrbxoSStG7xs,0.00304693,304693
8PQtHwc43fmHJEodmn9SUGzNBwQkdLB7qTx7XHhzVy1P,0.00304624,304624
DxSXa7B8Y1RSn6LQeJhAJhNomvNQmZuPQnRY2naNRzKx,0.00304495,304495
6gjE1D53HuFk3kCFBVXiLyNB7uBYhYvNDFH7WcZi9Sas,0.00304398,304398
6CPk9yXNDNN1bM6jYis5SNcL4pH545ooWqEHniE3VfKT,0.00304336,304336
CDa95ybKRUYGxvXXNn4f882Qra5nvi2zARHcjEvjPKP5,0.00304274,304274
8uLgp36A3N3RFfWBcbhgfetQXLJdQifNi5ZjLPHyFGdb,0.00304033,304033
CsiGNz7b6SBtHrukoZNB1WezRR4b2mguzshHeYt17V5d,0.00303967,303967
3XMo81c6k3sL3mVsKTC4Mkbv9irakc7nN4CvEYD6XrGe,0.00303965,303965
DzH9fLwmT3Rx8cefFRWi4sNyA7yAihA7ZRnPhx8oV85s,0.00303851,303851
BMbzHpiALNpqTbML4mkxUzy5kAGGpeb5YN6Kqc27CfZU,0.00303652,303652
4DJRPx8SgH1p8nz6xXCrb6uivuZJcK3iMypYasbGUUXS,0.00303554,303554
BcQVMjnLXERV2E7JgTU144vb7iU3oQsXdsowodT917jm,0.00303521,303521
4YozmZV6mmNCBZavNZRHj9jD7mD46X2CHHhasYXVtGkJ,0.00303495,303495
8Kys9BmnuiXKaWXhnHtnBa5H6t9c7zWYeUHUwD23Jjp4,0.00303367,303367
CiAWb7fDz7V2TDxU2dwQAXP5nWcCFuCraUGGVqVjDQcF,0.00303322,303322
nvSWsb8NnSgNbUNb89LqebN7h57WJNKBNLN7rH9dhna,0.00303178,303178
EsJxHABqL6GmobKGYisBLyt63zMgGhrSzRnDwg58FyuD,0.00302712,302712
EUG5DxdtjdnTaz3JwnNiNfyugXGZVyTPFN6pn8AGtD1M,0.00302633,302633
8c1wW3HZiJqeokrjT88zkmKdTgoE5jhBHUTW3nLvf9PW,0.00302382,302382
6FauDN1kShwmqnNkHXrL8FxyVE8ZtivuYXUrEqwmKz17,0.00302294,302294
Hm62A4pkVr5Es2HsCeuBJVxdydai82tZZcY4EwjBQyRJ,0.00302054,302054
4ji9a1UH3SUzwXGEHcyAzLMvg1V8x9NstrhH7yJxkxiM,0.00301832,301832
5GXb3Z8L5znE6rvrKLfJv1XWBHjjnervrM9MGiMDtqjj,0.00301717,301717
9Faa9Qutk3STxz14NLfC978ETaHpByP9o8FmhXGtKFpe,0.00301589,301589
JATE5PXadan3cKrqgxp2NdmkMvJnUcStWAgrcejtjLVB,0.00301442,301442
GnH6xU4gUYwgXN3mtqzLhtwTsT24P6PamR9PXhGfrC5C,0.00301381,301381
2ieGVUGqeAiXxboykQBpi9snFBHDhEisXTDWjyEQ7PY6,0.00301224,301224
ArcS3BELQBNjSRL8NUjGbAmwE8umjiwGHMJ9ZNpcQUCW,0.00300989,300989
213JQKZoDgdZmsu3h95vhEwjRoRoCKPX9BhAZsBVsoTL,0.00300911,300911
4RCnN4MzFDferGmtLLFLR49zGBWUGixLbPmC1ZuYbyjH,0.00300399,300399
CVwzvv8PkDFYsTBFW3M4Nw1CceRJ6XD4aNcpGyFFrTTj,0.00300356,300356
Dm37T6yxodHbRmLGNeC5Qj6AEHwDtf2KVtEMMfhkNQWa,0.00300216,300216
4DHTUBMHw5UR3pTYi36agD7VD2rb9zr5ZvdsogTYs4dp,0.00300185,300185
2QUWyNsn6ZJx67mrHHn8hUuL4VUaBb5KcQ98QWUXgQLQ,0.00300156,300156
C6JepPikcjTpe8dK8dWucmc4XMaLPz7MEJLARd6Abf8q,0.00300038,300038
FUXvBXcrmh3Fc63G2AtDeHZHke5JZaJvAgh4cpyDGAWy,0.00300022,300022
HR8YuBw7ivtfD4gA2JHr4n9xnMZwaXjmkwaBAYkZc87B,0.003,300000
F2uk8zsKMex8MztU7saFNq6tNbj4esWnKLJXyfo2egax,0.003,300000
3V11R3pEGSt5XeRaoLDcCdkAB8zVSaKRCm8y3uKBgnsr,0.003,300000
CzLUDewfBAio3UgaPK232Rk5MAXCe6UfPBx8va4SdZmd,0.00299808,299808
68u1kUSLbHE3heJjGczDe22SZTQQ3YttNMdR3qNYuBnF,0.00299707,299707
7bXY351s8WnqSiGNNppmXW5aCe95kgQfchNUJHz7LD3e,0.00299444,299444
xEUPLjfMpxiBgCyDw64FuM2wRksfVtf6Ab6zLPMsvNm,0.00299379,299379
J8fEVHRFpKavtbKgcW1dmrGty1tyjAQNDrbjhiscywsG,0.00299355,299355
57eta4nG6XPYPYmWMbx2F7CNvYqzWDeQoLZPKUfvWFfT,0.00299346,299346
9hvFnm3hsXSoDCGqRA7oTUAbev8QfA2tRGDA2sfQLXx9,0.00299273,299273
3QZESFdryumnimaJDdT1goLQS82PNgBabkKma6gFEFTF,0.0029927,299270
8YdAqL7ABPG4SQKG2ToDK8jRycto4MHRtjitLm26LFWX,0.0029926,299260
36xwZD4eZ9xQw5urrEHc66CbGgmB4jgsmRH3MBouRvNe,0.00299178,299178
EZ9KL8uy7GW5b5S7mMp4VQyGTK9tkrVBDjLn8iyWB7z8,0.00299169,299169
J9DUcoZYmY425AaFciAByVp3uXHLoGAzyUjgQj1eHfqd,0.00298845,298845
HvDf4Cxd2evdYueLhK5LoaiEvDXFXgb1uRrkoYPdvHfH,0.00298752,298752
D9yx3z8jRZXJJXi2w3sjoqAnaDSf3866Sq4Q9fiz2uy6,0.00298629,298629
CGeufFCS5DhxCtWGnSaRJhW5paxoJvgihJEawa5Yu34Z,0.00298593,298593
8WG5QmktMsJJAKPrFLYi6r1kExpH4LcpYRvYYEUkui6t,0.00298168,298168
5qnCUEJJs2rZuxkxSMcRk6qzAePxJVyt9sGjZnv34GeW,0.00298134,298134
3QSgH2AFiBiFSBnLjPMagkcfyvah6E4HW2e6Nar2y9VH,0.00297852,297852
F242ZuqjQEHT5UBW53P9E7tZ9rbn7UvYR68z5vpXsoP6,0.00297381,297381
7aBjWvgSKr5oAfQZPpnyoRw78iuLaxDqMaGT6z7dvmTS,0.00297234,297234
HdM6Ekv3u3MBdgEsWigQvd8LDWpYBMm2zGBd4GnaGN8X,0.00297211,297211
DAa3gno3YLABVK5FLNesSpmGa5fDmwSyc76te3pC2vV6,0.00296968,296968
J9f1UQt7CtYeEPo1UvfiCRdHpZgWWHapAEVMwC6oo3kV,0.00296833,296833
8taub65skxYmR9genFnjuiVcYv6QEjSq9FdinPcXiKTU,0.00296733,296733
DSmewusZMSY3TJQQ55nszvELs1wCMfSPtFwfTb9gEd74,0.00296565,296565
B2AKUJ8T6K161DqDvhYJgCiFyRnM4dx2vV2Fcb2ik2E2,0.00296398,296398
B83Z997CnE3ayCf3RXhxk8Qz3SXq3LbFgmYeccXtwGMV,0.00296292,296292
6KS66ygNUsh5pfKBtEUh9LnVgW14fjPYpFUfXmkHiCnp,0.00296258,296258
G2ZP6T1XzDRC9Dr3nJwbtwnGNaDxauKtEXcAHK32XPoR,0.00296093,296093
2muxJ9jHf68fuymTshG4Xs9CMs3sCBN4wEQTMnWKtXGR,0.00296007,296007
7ntkxZEsRGq92aQhWVbdnpGbKLvLHvSf1UaQne7A3HGY,0.00295767,295767
CcPydzZkPmbtMBTm4A3ErUnHzk39pcgFfBrjgycn7duv,0.00295758,295758
CdGHKahLnzC4CTawegVp7T3EQZ5xwNszQQYY3kUy1yYw,0.00295729,295729
xwiHRQVE5c7fCAxk4hnYXjQVCc7GsJq9g5oGaFKHJcs,0.00295721,295721
63zoJ3Vwr9qNhQAGK4ffGeQmhRGdA18UwgKY1nCKAp6H,0.00295672,295672
5aMsQb1VWjPHZgTQWmvECjoAQDHcpZk52g6hmRyA356G,0.0029564,295640
5qR3cxnkpn1MnFb4QyFkgTxAW21nLvrDe6vTcMxQhuey,0.00295451,295451
3kKaHvE3vybvaqGrorSYZHM5kMMUjJNaUyKpjPw67FNP,0.00295391,295391
HNse7yEzBb8kaPfETRq4cx6cZdQaRoZVJ3Sr3oxt8QLx,0.00295363,295363
7ujTKyCyJmsw1qSepz8sWmQb1mHJYNEfpd8y9waNnEgR,0.00295319,295319
8ykKgdhfjnyRcLRGWJvUZNkZzP9zV6McuHaaNL6NLXUY,0.00295289,295289
GEjMJqn7cGVAFahZig3XrTp71C1aYL5Kx5JsrvzTZ2Hn,0.0029516,295160
2zbnZuPb4W6bRLfZNbTryqys6Sn8ahUizxQbVctvgc2d,0.00294903,294903
6LQhwQVJZ31cofCsGjQ67UXvNmmDkeKQjSBbsBE3X6GE,0.00294836,294836
BP7Vg88k9qR6eNPmY63U84FzhyqBnQVz7ynu2RGLor6a,0.00294685,294685
BRNKvFh5Lbz5ztL1JqAMRtuHNVQfdsCLaJ9YTegWWPFV,0.00294639,294639
DWrzHpTBhGK1vJPKtVcAiCguiqZREARZ9qJ9RmMusQvX,0.00294545,294545
GCduakb72DaNEPxRSSH7BMBGkvmE1JCmak77i6YHiz1,0.00294494,294494
7E7UM92JpfavJvvyeDNQxBgjZtU9A7yJJNjXAzqgJVnh,0.00294432,294432
8xkvN2N2xmFc6wDt886Jy7ECKe2MsbeY85mX4MP9rAiW,0.00294226,294226
KHWo7HWFEXyeMRne1eKPLDoiqLPe1iYoaCp5PVDrB3s,0.00294164,294164
4RSoaPBotkbuZ2ZdDC5mFeWYQokCVPbdSqDUiELx7SFs,0.00294126,294126
62bgizLkZUJDXEAAeLXBnKAcJB7shzDrsrN4yH3DjU1A,0.00293989,293989
DeF1oDoT4K6TZcFiJq8ZX2UeAS6arDwPQB73tXXieMWT,0.00293988,293988
ArAxxtL9cEANVaXiyepYMNwN7UyCV8Mqw52GT9P39xmL,0.00293776,293776
2ymR6hY6m9wocjJvwZTMGVwMxa7yWZgVoyGkceNanMhh,0.00293673,293673
D47mfeZNFVfWHkDWzdnG2udZpookoKQXbHivSfw47Zro,0.0029364,293640
7ofUo7ZH684RW7KYhnqvXGWCTCQKEXd1Go16HB7mw7zS,0.0029361,293610
3ciwacraQaiNjuhXuTRh5Ltk1mByeoS287EcR49xCZLr,0.00293371,293371
CeBydZBAEoKwmBd1ujZhq75ES3rNxRCf5UZ9MsihvN6d,0.00293033,293033
Fpnw3drort51aH9Xar4bfrQittybBRHFvBBKfx9zxN8S,0.00293017,293017
Fngudw7YHzPi82vHCorgMfCwy4tWqeuXZtwduE3v5FLV,0.00292725,292725
GvtNepmnVXvtsQjsWAGeYtdWi81RefoD6Nsnw5ebDMCk,0.00292717,292717
H5KsPDsgcCv37iNzQ1umkRjhrj4v751o8uRTGPG4oJH7,0.00292486,292486
6GtWC65rKZExWEm1sdHYTsrmApANoNYXEUZv9bUueWKT,0.00292365,292365
Hfp5keLcdTvkyBeCGptTAuMQSrzZLVFgZaPX9mSvzwWp,0.00292298,292298
CjEGqEYsa281ZdsJF3eV34GwR7DtHLpdmvUviNdgfcxB,0.00291856,291856
6BGViDfBcJUAHVqG5JJCNVbukhLP27rmUupGM3ocoFAS,0.00291689,291689
378FZVePKF2deud1PeT49EZnzX3BFbcDjHZeKhHV2RjR,0.00291319,291319
BZjrrK5gEEaCqVSWzvCyRV51P73EWLio4pd1RBrNMVCS,0.00291222,291222
EKjGkW2pX7GcmETmgp5DVieu4sAkcSnZCc2aDWuVTrm8,0.00291162,291162
BHrvZJ2y3DR2PcfmjEqjH6YJRWQ7NyUegjiLq9khCDgn,0.0029091,290910
4dzTPP31tm1ARw89Pwji12LS4DMagyRkeYsZULiMTmb9,0.00290788,290788
BtS3Qm7Dbxk9j2ViCiGRNqcBj5rEq98rFs7LebYsbKbL,0.00290543,290543
BQ6fkA7YmtQnZ4bkuwzXVinhanR2Ttz3w5kbj4mTppcG,0.00290392,290392
BQ2kMxSsLZsGeQiwGhJZT8tJrZuxabcwMaxLjo8J2NFN,0.00290297,290297
43pRCvue9eg3CLqBqpkai3bt47wJXDDoQ6SvjGVqrKuU,0.00289665,289665
6kvCF5HH3LpLsMACftkHxRtAnqbn2zcqUhS2MV1ky6AH,0.00289643,289643
